Summons Number,Plate ID,Registration State,Violation Code
191867,KTB7163,PA,64
191868,HPW1293,NY,71
191869,L17141,CT,69
191870,GSB4359,NY,31
191871,GSC5397,TX,31
191872,JAJ1364,NY,31
191873,HFW5540,NY,71
191874,GDV1907,NY,37
191875,HES1061,NY,38
191876,HCW4765,NY,37
191877,GMS3157,NY,40
191878,HYS9320,NY,10
191879,GKY1138,NY,71
191880,HWY2625,NY,40
191881,JPC1503,PA,14
191882,KHX2466,PA,14
191883,HFE4520,NY,71
191884,HJK3624,NY,71
191885,HEW9112,NY,70
191886,KGP2997,PA,19
191887,HSV5322,NY,17
191888,HZG4804,NY,31
191889,HTJ2818,NY,31
191890,HWG9359,TX,31
191891,GYX5909,NY,31
191892,K035218,TX,14
191893,K035181,TX,13
191894,HEX233,SC,31
191895,KPD1211,PA,14
191896,G50DRJ,NJ,31
191897,HZH9032,NY,31
191898,GLC8334,NY,70
191899,K073303,TX,40
191900,KBZ3001,PA,16
191901,GJE2654,NY,37
191902,HCE5787,NY,38
191903,HHH7097,NY,46
191904,JBR8236,NY,11
191905,HMA7640,NY,50
191906,HUV5040,NY,17
191907,JME7985,PA,14
191908,HRG2172,NY,71
191909,HXH3543,NY,71
191910,GHE3836,NY,64
191911,HNR4810,NY,71
191912,G11AFJ,NJ,14
191913,HXD4900,NY,40
191914,HYN7518,NY,14
191915,GCD4628,NY,14
191916,HTC2532,NY,31
191917,JSS5746,PA,14
191918,JRH3404,PA,31
191919,HWA8154,NY,31
191920,HZN1800,NY,71
191921,HMZ2312,NY,38
191922,HTS3004,NY,71
191923,HFZ7733,NY,70
191924,GTA3162,NY,37
191925,KNL9650,PA,37
191926,HVT2484,NY,37
191927,KHV7843,PA,14
191928,GDJ1616,NY,71
191929,GPC9960,NY,40
191930,KLL8804,PA,64
191931,HXK3761,NY,40
191932,KJN0232,PA,40
191933,GHM1151,NY,40
191934,K71JTN,NJ,14
191935,GVC1177,NY,14
191936,GDD8824,FL,69
191937,K035037,TX,69
191938,HZN1616,NY,31
191939,HXW8268,NY,31
191940,HTT5399,NY,31
191941,HPM9802,NY,14
191942,GZJ6530,NY,14
191943,HZL8400,NY,16
191944,HVE7380,NY,20
191945,GCU3763,NY,37
191946,HKM5800,NY,31
191947,HRC5700,NY,40
191948,HVJ8860,NY,31
191949,HJG1260,NY,31
191950,HSA7913,NY,31
191951,HYS4139,NY,83
191952,HXZ1293,NY,20
191953,GZF8408,NY,37
191954,HUT4728,NY,31
191955,L39GGW,NJ,31
191956,HAP1400,NY,31
191957,HAP1400,NY,83
191958,HMX7253,NY,71
191959,JKR840,MS,31
191960,HXH4782,NY,31
191961,GND6263,NY,31
191962,HXB2966,NY,31
191963,HSU9104,NY,31
191964,H48HWT,NJ,31
191965,GAD5046,NY,70
191966,HXS6925,NY,31
191967,HNH6853,NY,71
191968,JBC1801,PA,31
191969,HMJ3568,NY,31
191970,HEJ4526,NY,31
191971,GNY1264,NY,31
191972,KCS9919,PA,31
191973,HFE5437,NY,31
191974,JAR1092,NY,31
191975,HKF5005,NY,31
191976,HPA1651,NY,31
191977,HTS7536,NY,31
191978,HPN1834,NY,37
191979,HSI968,NY,19
191980,GNE1395,NY,20
191981,HZN3843,NY,74
191982,HDV9861,PA,20
191983,GZF8408,NY,31
191984,HBT7947,NY,31
191985,GLN7844,NY,31
191986,HTD3193,NY,31
191987,HTB6250,NY,31
191988,GFP6696,NY,31
191989,GNY1264,NY,31
191990,GKV1183,NY,31
191991,H54JRJ,NJ,31
191992,GHH1085,NY,83
191993,HTU9181,NY,31
191994,HAU1445,NY,31
191995,GMZ2578,NY,31
191996,KFS9055,PA,40
191997,HGZ3813,NY,31
191998,HPU8855,NY,71
191999,HDX6331,NY,31
192000,HDX6331,NY,70
192001,HWY6571,NY,31
192002,HNR5453,NY,31
192003,HRP5269,NY,31
192004,MD93518,NY,70
192005,GDS5438,NY,19
192006,GXP2926,NY,71
192007,JAA8856,NY,70
192008,GPY8420,NY,83
192009,HEX7910,NY,71
192010,M65KEM,NJ,40
192011,HCW6668,NY,31
192012,GLL6438,NY,31
192013,GCU9624,NY,37
192014,HDW9709,NY,40
192015,HCG1342,NY,31
192016,GMH3240,NY,31
192017,GUY2164,NY,31
192018,HUJ8926,NY,31
192019,HUJ8926,NY,83
192020,HNP3181,NY,75
192021,HAV2849,NY,75
192022,KHL4770,PA,31
192023,HGS2293,NY,31
192024,GME4581,NY,31
192025,HHZ4664,NY,31
192026,KARMA001,NY,38
192027,HJN1111,NY,31
192028,GZR8464,NY,31
192029,GMB9532,NY,31
192030,HPJ5317,NY,31
192031,HHU1424,NY,31
192032,KKM6492,PA,31
192033,HUE6824,NY,31
192034,HGZ3909,NY,23
192035,HTU6661,NY,31
192036,HZT8741,NY,31
192037,KRV3131,PA,31
192038,GVK4755,NY,83
192039,HTW5999,NY,31
192040,GPA4065,NY,37
192041,HRE3065,NY,31
192042,HMA7483,NY,31
192043,HEZ6248,NY,31
192044,JAW4080,NY,31
192045,K49GUN,NJ,20
192046,G53BWA,NJ,31
192047,HFV3589,NY,31
192048,HPD1957,NY,20
192049,HNJ1602,NY,31
192050,K96319,CT,61
192051,GWU1577,NY,31
192052,GJJ8815,NY,31
192053,HJV3649,NY,31
192054,GWL3248,NY,31
192055,GVM4809,NY,83
192056,HPZ2805,NY,31
192057,HYC6366,NY,83
192058,HUV2252,NY,9
192059,HNR7170,NY,9
192060,HMA8028,NY,31
192061,HDW4566,NY,51
192062,GTL1906,NY,20
192063,HXY9459,NY,31
192064,HWW1060,NY,31
192065,HYB6273,NY,31
192066,JAB3747,NY,31
192067,HZR4164,NY,14
192068,HSB2068,NY,37
192069,GEL1158,NY,83
192070,GBC5312,NY,19
192071,GYH1971,NY,83
192072,HZX3808,NY,9
192073,HTW8106,PA,9
192074,KME0504,PA,9
192075,GRQT51,FL,9
192076,HJC9538,NY,31
192077,GFC7335,NY,83
192078,ICMB92,FL,9
192079,GKM8518,NY,9
192080,HUT6428,NY,9
192081,HNN5294,NY,9
192082,HAU1251,OH,9
192083,HTD7188,NY,31
192084,HNG7804,NY,31
192085,J88DYG,NJ,31
192086,M691LW,NY,70
192087,HKY4207,NY,9
192088,HUT3276,NY,9
192089,GCD6845,NY,20
192090,HTD1528,NY,83
192091,LARA,NJ,31
192092,GBP5769,NY,20
192093,GTR4399,NY,31
192094,HMN6105,NY,31
192095,HZP3277,NY,20
192096,HME2176,NY,37
192097,HVL6795,NY,31
192098,JKJM64,FL,31
192099,HUH6072,NY,31
192100,HXR3760,NY,53
192101,KPH3433,PA,20
192102,GBV1362,NY,31
192103,H80GBS,NJ,31
192104,HLY1767,NY,20
192105,KSW2883,PA,31
192106,GDG1720,NY,31
192107,J43JYW,NJ,37
192108,HJY7395,NY,38
192109,GTL8167,NY,70
192110,HES8937,NY,70
192111,HGG4632,NY,31
192112,GYH2062,NY,31
192113,HXV1405,NY,19
192114,HSW7870,NY,31
192115,HMV3868,NY,31
192116,GRT8255,NY,31
192117,HXH0528,PA,31
192118,G40FJT,NJ,31
192119,GGA8382,NY,31
192120,GXN3454,NY,20
192121,HSU9753,NY,71
192122,IMMX21,FL,14
192123,GRS3201,NY,70
192124,HSV4683,NY,71
192125,HZY7656,NY,71
192126,HYH3715,NY,64
192127,HJZ9504,NY,64
192128,HZL3317,NY,17
192129,GGC9419,NY,71
192130,GPL4168,NY,70
192131,HSC8053,NY,13
192132,GXB7697,NY,13
192133,LATECH3,NY,64
192134,HAR4252,NY,14
192135,HZM2162,NY,24
192136,GSL8451,NY,71
192137,KMP1026,PA,31
192138,GXH4746,NY,71
192139,GXH4746,NY,31
192140,GRF1072,NY,17
192141,HAN3135,NY,71
192142,HUY9790,NY,14
192143,G48GUS,NJ,16
192144,GDV7511,NY,17
192145,HTJ3018,NY,17
192146,HDX5998,NY,16
192147,K035218,TX,20
192148,HLE3681,NY,31
192149,HNW6122,NY,14
192150,K034186,TX,69
192151,K034186,TX,84
192152,HLD8677,NY,31
192153,HTB6599,NY,71
192154,HCT1524,NY,71
192155,HUU5187,NY,14
192156,L70FYH,NJ,64
192157,HFX2166,NY,71
192158,GLV4113,NY,71
192159,HFF7668,NY,40
192160,HVW4088,NY,64
192161,HFX2166,NY,70
192162,HYR2981,NY,64
192163,L19231,CT,14
192164,HE4332,NC,69
192165,HZX4139,NY,31
192166,K035218,TX,69
192167,HYZ9628,NY,31
192168,JGUN,NY,17
192169,IDUB54,FL,31
192170,HUS3557,NY,31
192171,HXH8900,NY,70
192172,GTY4487,NY,37
192173,GYX1352,NY,31
192174,HSD2973,NY,31
192175,GSR5349,NY,31
192176,GSY7632,NY,31
192177,HFF1919,NY,14
192178,HRJ8086,NY,37
192179,LW8322,NY,20
192180,H13FWF,NJ,20
192181,GVU9824,NY,21
192182,HMZ2267,NY,21
192183,GSN3854,NY,21
192184,HYB6170,NY,21
192185,GZL6400,NY,21
192186,HUW1010,NY,21
192187,HVS9372,NY,21
192188,HSZ3435,NY,21
192189,K29KAS,NJ,31
192190,G38JZV,NJ,31
192191,GVD4161,NY,38
192192,HPL2677,NY,21
192193,GSG3521,NY,21
192194,HPA4563,NY,21
192195,HJN5068,NY,31
192196,HMA6188,NY,14
192197,GLY7765,NY,31
192198,GPD2560,NY,13
192199,GMB5696,NY,31
192200,I32FVJ,NJ,31
192201,HHU6408,NY,19
192202,L64FTH,NJ,21
192203,GGF2708,NY,21
192204,HTS7864,NY,21
192205,GVM4809,NY,19
192206,JAB5656,NY,21
192207,GWV4567,NY,21
192208,J40JYK,NJ,19
192209,HFE7743,NY,21
192210,G55HTY,NJ,20
192211,HHV2426,NY,21
192212,HFP6794,NY,21
192213,HPM7413,NY,21
192214,HYW7932,NY,21
192215,HLY9910,NY,21
192216,HVS9372,NY,21
192217,HXA8096,NY,13
192218,GGM4101,NY,31
192219,GKA6219,NY,21
192220,HYV3086,NY,31
192221,G55HTY,NJ,31
192222,KMW2152,PA,21
192223,HPM7413,NY,21
192224,HLR2793,NY,31
192225,GMZ6154,PA,14
192226,HKZ1106,NY,31
192227,GVU9824,NY,21
192228,GDV1902,NY,21
192229,HPN9437,NY,21
192230,HEE7588,NY,21
192231,HNH4714,NY,21
192232,GVU9824,NY,21
192233,HXE1175,NY,21
192234,HNZ5387,NY,21
192235,KLM5087,PA,21
192236,HWY6593,NY,21
192237,JHB52G,NJ,21
192238,HNH4714,NY,20
192239,HPN9437,NY,21
192240,HCA9214,NY,21
192241,GVJ2852,NY,21
192242,HPM7413,NY,21
192243,HYA6452,NY,20
192244,GXX2586,NY,21
192245,MFALCN,NY,21
192246,HWY3819,NY,21
192247,HELH40,NJ,20
192248,MAP914,MD,21
192249,HPU4463,NY,20
192250,HXM4204,NY,46
192251,J70JUL,NJ,38
192252,J30JMK,NJ,20
192253,KFV3267,PA,21
192254,MAP914,MD,21
192255,HYR2509,NY,21
192256,HSJ6623,NY,21
192257,HVZ3868,NY,21
192258,L26JXB,NJ,21
192259,HJX8960,NY,31
192260,GLN6403,NY,31
192261,HDB6462,NY,21
192262,JVG0022,PA,21
192263,HJZ2521,NY,21
192264,HJE7468,NY,21
192265,HWY1011,NY,21
192266,HUV2574,NY,21
192267,GHP9505,NY,21
192268,MV4234,MA,21
192269,GYP9235,NY,21
192270,HFH3287,NY,31
192271,HFH3287,NY,70
192272,GYP2220,NY,31
192273,GVU9824,NY,21
192274,HNZ5387,NY,21
192275,GZP2806,NY,21
192276,HNF6411,NY,21
192277,GPT6562,NY,21
192278,HY5067,NC,14
192279,L6500L,CT,14
192280,HZK4142,NY,17
192281,HSA2914,NY,16
192282,HRR8674,NY,16
192283,HJW2410,NY,14
192284,HZA5849,NY,14
192285,HCN7497,NY,46
192286,IFCY56,FL,16
192287,GXR2962,NY,46
192288,IZPZ96,FL,14
192289,IUBJ10,FL,14
192290,HKH5325,NY,72
192291,HPD7576,NY,71
192292,HGM8987,NY,71
192293,HLE3941,NY,51
192294,KLX6435,PA,51
192295,GVT1152,NY,14
192296,KMH3069,PA,20
192297,GMZ9282,NY,71
192298,GZK2718,NY,14
192299,M59JSU,NJ,31
192300,GTR7681,NY,20
192301,GHG7616,NY,14
192302,GNE7018,NY,31
192303,H43JXU,NJ,14
192304,HRC8389,NY,14
192305,JAB1884,NY,31
192306,KPH8963,PA,14
192307,JI2KW,FL,14
192308,MLN114,NY,31
192309,HYH7625,NY,14
192310,HXK5498,NY,83
192311,HLA4468,NY,83
192312,HXX6480,NY,40
192313,HXX6480,NY,83
192314,HYR3711,NY,71
192315,GHH2596,NY,46
192316,HLX5874,NY,19
192317,HLD1846,NY,51
192318,KSW6196,PA,20
192319,JAU9803,NY,51
192320,JSB6976,PA,51
192321,GTX1376,NY,51
192322,HNV6429,NY,14
192323,HTA6878,NY,14
192324,HFK9340,NY,19
192325,HFK9340,NY,83
192326,JKJ8838,TX,31
192327,GZM7217,NY,14
192328,GZM7217,NY,83
192329,HZA5025,NY,83
192330,GLY4478,NY,16
192331,GLY4478,NY,83
192332,JBH9158,PA,13
192333,HEY6662,OH,20
192334,GBB8841,NY,14
192335,HPW2230,NY,14
192336,GVL9450,NY,31
192337,GWZ1130,NY,14
192338,HKH5520,NY,64
192339,GEV8735,NY,16
192340,KNT7333,PA,31
192341,LWM23H,NJ,38
192342,HAS3637,NY,31
192343,HNC5764,NY,38
192344,HSC6120,NY,37
192345,GDD824,FL,69
192346,H91CJY,NJ,38
192347,GVH6627,NY,38
192348,HSJ3633,NY,37
192349,HZT7804,NY,38
192350,HBX5385,NY,38
192351,GEP3342,NY,14
192352,HXH7759,NY,31
192353,JAA4561,NY,16
192354,HMP7797,NY,14
192355,HXV8617,NY,38
192356,HDE3741,NY,14
192357,HPH7363,NY,14
192358,GPH4224,OH,14
192359,HBE9777,NY,13
192360,HNP5882,NY,38
192361,HGU8501,NY,14
192362,HBC5013,NY,74
192363,HNG9712,NY,31
192364,HGL1685,NY,71
192365,GHV4816,NY,11
192366,HVN4929,NY,14
192367,JC7151,NC,69
192368,HYZ4280,NY,31
192369,HHF4106,NY,38
192370,HLA8026,NY,71
192371,G93JSX,NJ,31
192372,HMV5638,NY,38
192373,GEB3066,NY,31
192374,GNL6788,NY,31
192375,GUH4995,NY,31
192376,JBS5741,NY,31
192377,GYC8676,NY,31
192378,HPM9049,NY,31
192379,JBE3157,NY,31
192380,GWT7191,NY,38
192381,HPP7562,NY,38
192382,GZR7674,NY,38
192383,HGV1854,NY,70
192384,HVL9999,NY,31
192385,JAG2136,NY,14
192386,K035182,TX,69
192387,KGV0207,PA,31
192388,GCN9272,NY,31
192389,G34JPK,NJ,17
192390,HSJ9975,NY,17
192391,HZL2540,NY,46
192392,JBC3000,NY,14
192393,G42GME,NJ,17
192394,HN8P9D,MO,14
192395,JBC4135,NY,14
192396,JALY68,FL,14
192397,HXW4139,NY,14
192398,GRH3483,PA,17
192399,KJM8990,PA,31
192400,GNE6556,NY,31
192401,GVX9441,NY,16
192402,GKP1741,NY,31
192403,GLV3459,NY,31
192404,HBDM66,FL,31
192405,GXX3081,NY,70
192406,GXX3081,NY,71
192407,JAWJ40,FL,31
192408,HFJ1236,NY,16
192409,HAK6328,NY,74
192410,GLL6036,NY,16
192411,K90335,CT,69
192412,HTZ3004,NY,16
192413,KSF9916,PA,31
192414,HDW7926,NY,31
192415,HDW7926,NY,70
192416,HDW7926,NY,71
192417,JBC3501,NY,17
192418,HZL2425,NY,17
192419,HXW3455,NY,31
192420,JBC4124,NY,17
192421,KKS0002,PA,31
192422,L19HGU,NJ,31
192423,HZX8324,NY,31
192424,HZL4513,NY,31
192425,HKPW65,FL,17
192426,JBC4582,NY,17
192427,HTU4775,NY,17
192428,HJD3894,OH,17
192429,HWH7400,TX,17
192430,HZY6864,NY,14
192431,HNW8927,NY,31
192432,MUARRAY,OH,31
192433,HTC1965,NY,31
192434,HSAJ34,FL,14
192435,GJB3529,NY,17
192436,HXW4335,NY,14
192437,HUZ6385,NY,14
192438,HSA2860,NY,31
192439,KNT7595,PA,14
192440,HTS1883,NY,31
192441,KNS9486,PA,31
192442,HPW1714,NY,31
192443,GHUD97,FL,51
192444,HYZ4561,NY,14
192445,GWB2679,NY,14
192446,HSE7215,NY,14
192447,HUG9057,NY,31
192448,HEM7998,NY,14
192449,GRA3004,NY,31
192450,GUW2755,NY,14
192451,HLA3374,NY,17
192452,K90594,CT,19
192453,GWD5831,NY,46
192454,K050730,TX,69
192455,K035146,TX,40
192456,GDG6102,NY,17
192457,HZX4153,NY,17
192458,HUW5396,NY,31
192459,HZS4153,NY,31
192460,HSS7304,NY,31
192461,GAC7755,NY,70
192462,HUV5806,NY,31
192463,GBU7043,NY,14
192464,HXY1885,NY,14
192465,JZE8426,PA,31
192466,KHJ6687,PA,31
192467,HXB6251,NY,38
192468,H47EJA,NJ,38
192469,HST2481,NY,31
192470,JGM1454,TX,38
192471,ITFW06,FL,31
192472,GXE9567,NY,31
192473,HHG3023,NY,31
192474,GYU7277,NY,31
192475,K035194,TX,69
192476,HRD8206,NY,31
192477,GFE6872,NY,31
192478,HLJ6125,NY,31
192479,HTH1247,NY,37
192480,K035037,TX,14
192481,JAV9176,NY,14
192482,HTB3262,NY,38
192483,GHR3514,NY,31
192484,HYZ9154,NY,14
192485,HRF8685,NY,71
192486,M97JAG,NJ,38
192487,HCX4388,NY,38
192488,HUL2859,NY,31
192489,HWA9908,NY,21
192490,HMJ6897,NY,21
192491,HYW2769,NY,38
192492,HVX1416,NY,21
192493,K91845,CT,40
192494,HKV6437,NY,14
192495,HMJ6897,NY,48
192496,HLD2660,NY,21
192497,HTP4044,NY,71
192498,HZT5180,NY,31
192499,HYK9800,NY,21
192500,GPR5056,OH,31
192501,HSU1840,NY,21
192502,HZN3324,NY,71
192503,HZN3324,NY,70
192504,HLC8357,OH,38
192505,GYV2169,NY,71
192506,HZR3525,NY,70
192507,HFL9684,NY,21
192508,HXA3238,NY,31
192509,HTN3946,NY,21
192510,GXX4330,NY,31
192511,GSY6931,NY,31
192512,MIDRE03,NY,20
192513,HRV4162,NY,31
192514,HKG2281,NY,31
192515,GBG8550,NY,31
192516,HNY1167,NY,31
192517,HKG4981,NY,31
192518,J19GXD,NJ,24
192519,HSF6742,NY,31
192520,GBG8550,NY,31
192521,HKF5684,NY,31
192522,G53FGJ,NJ,31
192523,HAN2789,NY,31
192524,GKX1891,NY,31
192525,MULCH2,NY,69
192526,HPW2537,NY,31
192527,HPW2537,NY,73
192528,HSD6509,NY,38
192529,HXB6434,NY,48
192530,GZC7643,NY,21
192531,GZC7643,NY,71
192532,HKM6401,NY,21
192533,HNP8129,NY,21
192534,HSD6509,NY,38
192535,HHU3849,NY,16
192536,GVB7914,NY,21
192537,GZJ6407,NY,38
192538,JBH1884,NY,38
192539,GNE3519,NY,20
192540,HUE1896,NY,38
192541,HSD6509,NY,38
192542,GAU8214,NY,21
192543,J13JHX,NJ,31
192544,HUJ9796,NY,19
192545,GYV3265,NY,14
192546,M69GVE,NJ,31
192547,HDY1625,NY,14
192548,JN4642,NY,14
192549,HFK5575,NY,31
192550,HFK5575,NY,71
192551,K050730,TX,42
192552,GSX1654,NY,31
192553,GYW7783,NY,71
192554,KFG8537,PA,31
192555,KKV3841,PA,31
192556,HNB6588,NY,70
192557,HNB6588,NY,71
192558,HKJ8698,NY,31
192559,G0W1506,OH,31
192560,GVV7653,NY,14
192561,HPP4577,NY,31
192562,KNB3516,PA,31
192563,HGW8105,NY,70
192564,HGM4790,NY,31
192565,GZL2385,NY,21
192566,GZL2385,NY,71
192567,GCE7970,NY,21
192568,GNJ2772,NY,21
192569,GUP3466,NY,21
192570,GNC9457,OH,31
192571,HNB1421,NY,21
192572,GAU5406,NY,21
192573,JAU8905,NY,21
192574,GSB3608,NY,21
192575,HBX4389,NY,21
192576,HXV7741,NY,21
192577,GPS5963,NY,31
192578,HGC4006,NY,20
192579,HZT4231,NY,14
192580,GDE1883,NY,21
192581,GEK1588,NY,21
192582,GTP5647,NY,20
192583,GPD1146,NY,21
192584,HZP2856,NY,21
192585,HVU3598,NY,14
192586,HRP5894,NY,21
192587,HND4304,NY,21
192588,KFB8623,PA,53
192589,KFB8623,PA,51
192590,HSL8840,NY,31
192591,J72DXB,NJ,14
192592,GMK3999,NY,10
192593,GNV5258,NY,31
192594,HDC5455,NY,31
192595,GRW1892,NY,21
192596,GLX8402,NY,21
192597,HEP8387,NY,21
192598,HSH1542,NY,46
192599,HZG3600,NY,14
192600,HKX5708,NY,21
192601,KPN0424,PA,20
192602,L63JZR,NJ,20
192603,HZT7286,NY,21
192604,HCM8109,NY,20
192605,K89359,CT,14
192606,ILXP02,FL,20
192607,GSB3608,NY,21
192608,HVX5516,NY,21
192609,HWY5394,NY,21
192610,GHN4391,NY,21
192611,HUG5890,NY,20
192612,HRC9856,NY,14
192613,GPC1186,NY,21
192614,GPL1876,NY,14
192615,HWT7459,NY,21
192616,GPC1186,NY,21
192617,HPB4358,NY,31
192618,HWN5868,NY,46
192619,HYC6948,NY,20
192620,HZT4231,NY,14
192621,GTK6661,NY,14
192622,HFZ4781,NY,31
192623,HZG5142,NY,20
192624,HCJ4495,NY,21
192625,MIRLEO,NY,46
192626,GGP4208,NY,14
192627,GXH8630,NY,21
192628,HNR9770,NY,21
192629,H36JZP,NJ,21
192630,GSP9738,NY,20
192631,JAK1813,NY,46
192632,HWX4752,NY,46
192633,GSB3608,NY,21
192634,ILXP02,FL,20
192635,HXH1097,NY,14
192636,GYX5913,NY,14
192637,JSR0855,PA,16
192638,HEH6982,NY,31
192639,K035194,TX,40
192640,HWK2664,NY,40
192641,HWF1518,NY,31
192642,HRIQ07,FL,14
192643,HST2481,NY,38
192644,GVM1640,NY,38
192645,HZR6987,NY,14
192646,HLP1047,NY,31
192647,HKW3849,NY,31
192648,HKT2058,NY,14
192649,GLC1331,NY,31
192650,HXB1760,NY,38
192651,JVNT86,FL,31
192652,GNF2405,NY,20
192653,HSI968,NY,70
192654,HMM1133,NY,31
192655,K059863,TX,14
192656,K059866,TX,69
192657,HVM7663,NY,31
192658,HMH7690,NY,31
192659,HFE6065,NY,14
192660,GFE2778,NY,14
192661,HPC2210,NY,14
192662,GVT639,IA,31
192663,HZT6470,NY,31
192664,HNG3018,NY,70
192665,HNG3018,NY,71
192666,HNG3018,NY,31
192667,GWV3948,NY,14
192668,K035146,TX,17
192669,HVK9384,NY,31
192670,HHL7362,NY,38
192671,HHL7362,NY,31
192672,HWS6197,NY,31
192673,JAJ2891,NY,31
192674,GTY4506,NY,9
192675,HPW1319,NY,14
192676,GRJ9597,NY,46
192677,HSH2428,NY,40
192678,HZN2076,NY,71
192679,HPZ1000,NY,37
192680,JJWW52,FL,31
192681,HYZ4712,NY,31
192682,J32HPM,NJ,38
192683,HZJ1540,NY,31
192684,HJN1173,NY,31
192685,GMV2697,NY,31
192686,KDS0584,PA,31
192687,HGW1733,NY,31
192688,HEJ4526,NY,31
192689,HDK4277,NY,38
192690,GLL1223,NY,16
192691,HPC9590,NY,19
192692,GYG4891,NY,71
192693,GUK2913,NY,14
192694,GGS6459,NY,37
192695,HYU4855,NY,37
192696,J42HVM,NJ,31
192697,G80JDB,NJ,54
192698,HGV4875,NY,11
192699,HUW1206,NY,19
192700,HKP3902,NY,16
192701,HMD9595,NY,31
192702,HYR3337,NY,19
192703,GTB5789,NY,14
192704,HZF9615,NY,74
192705,GFL7282,NY,20
192706,HPB2547,NY,31
192707,GRU4012,NY,37
192708,HWT7521,NY,31
192709,HSF8596,NY,18
192710,HUX7489,NY,40
192711,HPC2241,NY,37
192712,H24HCE,NJ,31
192713,GRD2760,NY,37
192714,HYY7865,NY,16
192715,HHF4042,NY,31
192716,K83149,CT,84
192717,HGR5508,NY,38
192718,HZE3306,NY,37
192719,HPY3837,NY,31
192720,HPY3837,NY,71
192721,K050730,TX,69
192722,HSA7489,NY,31
192723,HLJ3017,PA,31
192724,JSJ5955,PA,31
192725,GVL8864,NY,10
192726,GVL8864,NY,71
192727,HYR4740,NY,14
192728,G60JDU,NJ,31
192729,HZG2862,NY,31
192730,K050730,TX,69
192731,HUT2161,NY,31
192732,JZR8814,PA,31
192733,IFZX07,FL,24
192734,HFX7810,NY,9
192735,HWS5688,NY,38
192736,HNH5149,NY,71
192737,HL6770,NC,69
192738,HNG5445,NY,31
192739,GTS5699,NY,38
192740,HTV2260,NY,37
192741,HH3494,NC,69
192742,GPR3912,NY,48
192743,GYG9874,NY,48
192744,GVV2657,NY,31
192745,GVV2657,NY,71
192746,HJV1644,NY,31
192747,HHL7276,NY,31
192748,HHL6316,NY,71
192749,HLP4725,NY,37
192750,GLP1994,NY,31
192751,HVF1696,NY,31
192752,HWT3186,NY,21
192753,HGU8037,NY,20
192754,L816VR,FL,38
192755,MSB2U,NY,31
192756,HEF4240,NY,71
192757,HTP1363,NY,71
192758,GUJ7907,NY,46
192759,GND8617,NY,31
192760,HWS9959,NY,31
192761,HFT8349,NY,37
192762,HDZ2021,NY,71
192763,HSD8888,NY,46
192764,GGF4913,NY,16
192765,HAS9393,NY,37
192766,GZL2179,NY,71
192767,HFS7576,NY,38
192768,KLH6021,PA,46
192769,HRF1601,NY,20
192770,HLK5499,NY,38
192771,HY4928,NC,47
192772,GWY7517,NY,46
192773,HMF1568,NY,38
192774,JPN5738,PA,46
192775,HSH3933,NY,31
192776,GYD5756,NY,37
192777,HNE2475,NY,37
192778,HDL6561,PA,37
192779,HRB2837,NY,71
192780,GZT4469,NY,31
192781,KPY6638,PA,31
192782,HZT7223,NY,31
192783,JBH5495,NY,31
192784,GPL4528,NY,17
192785,GUM4738,NY,37
192786,HXH1777,NY,14
192787,KRS8683,PA,31
192788,J25CPJ,NJ,31
192789,HKM5178,NY,31
192790,HNA6450,NY,31
192791,HJY8412,NY,31
192792,HWY5227,NY,38
192793,M91JEN,NJ,38
192794,HZD7110,NY,38
192795,HRW3629,NY,71
192796,GBP8078,NY,31
192797,HHK6729,NY,31
192798,HHK6729,NY,70
192799,GYH5510,NY,31
192800,GYH5510,NY,71
192801,HZG5437,NY,38
192802,M34JAH,NJ,31
192803,GYL8430,NY,31
192804,HXU1063,NY,38
192805,HPD5037,NY,37
192806,GIF3028,OH,31
192807,GWY7588,NY,19
192808,HPA8982,NY,31
192809,KSS4069,PA,31
192810,HUZ7118,NY,19
192811,GEN9875,NY,38
192812,HYZ6661,NY,20
192813,HXH3726,NY,38
192814,KNP0747,PA,14
192815,HVF1639,NY,37
192816,HXZ1432,NY,31
192817,HHT9742,NY,14
192818,HHT9742,NY,71
192819,HHT9742,NY,70
192820,M93EXR,NJ,31
192821,HYC6902,NY,31
192822,GLJ9130,NY,31
192823,GDV9195,NY,31
192824,KAZAKH,NJ,53
192825,HZT5626,NY,31
192826,KRC3446,PA,31
192827,JJFT80,FL,31
192828,HEH6695,NY,31
192829,HYB6273,NY,31
192830,GMD8229,NY,31
192831,HTY5340,NY,38
192832,HZN1161,NY,38
192833,GPW8501,NY,31
192834,HSB3566,NY,10
192835,GJS3927,NY,19
192836,HPZ4449,NY,31
192837,HUT7639,NY,31
192838,HJP6218,NY,38
192839,GXS4636,NY,71
192840,HUY4157,NY,38
192841,HGZ4202,NY,37
192842,HYZ5265,NY,37
192843,HKM8889,NY,37
192844,L31HEY,NY,37
192845,L21HEY,NJ,48
192846,HFN8373,NY,38
192847,HFN8373,NY,31
192848,HKE4043,NY,31
192849,GZJ4637,NY,71
192850,GZJ4637,NY,31
192851,HKF3717,NY,9
192852,HNY1039,NY,31
192853,HNY1039,NY,71
192854,GEP3402,NY,31
192855,HAL2709,NY,31
192856,GUE8601,OH,31
192857,HVN5622,NY,71
192858,HVN5622,NY,20
192859,HPZ1808,NY,10
192860,GPV5146,NY,38
